"","band","captureyear","month","birthyear","actualage","agegroup","CP","BP","loc","station","freq"
"228",210013742,1997,8,0,-1,"A",0,4,"JEFF","AR16",1
"229",210014044,2004,6,0,-1,"A",0,3,"BRAG","S114",1
"230",210014075,2004,7,0,-1,"A",3,0,"BRAG","S112",1
"231",210014513,1998,6,0,-1,"A",3,0,"BRAG","S114",1
"232",210014541,1998,7,0,-1,"A",0,4,"BRAG","I113",1
"233",210014541,1998,7,0,-1,"A",0,5,"BRAG","I113",1
"234",210071204,2000,8,0,-1,"A",0,4,"KNOX","CEDA",1
"235",212022013,1997,5,0,-1,"A",2,0,"BRAG","I113",1
"236",212022013,2001,6,0,-1,"A",3,0,"BRAG","I113",1
"237",212022026,1997,5,0,-1,"A",0,0,"BRAG","S114",1
"238",212022026,1997,5,0,-1,"A",1,0,"BRAG","S114",1
"239",212022026,1997,5,0,-1,"A",2,0,"BRAG","S114",1
"240",212022026,1997,5,0,-1,"A",3,0,"BRAG","S114",1
"241",212022027,1997,5,0,-1,"A",0,1,"BRAG","S114",1
"242",212022040,1997,5,0,-1,"A",3,0,"BRAG","S112",1
"243",212022045,1997,6,0,-1,"A",2,0,"BRAG","I104",1
"244",212022048,1997,6,0,-1,"A",2,0,"BRAG","S110",1
"245",212022080,1997,6,0,-1,"A",1,0,"BRAG","I113",1
"246",212022080,1997,6,0,-1,"A",2,0,"BRAG","I113",1
"247",212022102,1997,7,1997,0,"J",0,0,"BRAG","S112",1
"248",212022119,1997,7,1997,0,"J",0,0,"BRAG","I104",1
"249",212022126,1997,8,1997,0,"J",0,0,"BRAG","S114",1
"250",212022132,1998,6,0,-1,"A",2,0,"BRAG","S112",1
"251",212022132,1999,7,0,-1,"A",3,0,"BRAG","S112",1
"252",212022151,1998,7,0,-1,"A",0,0,"BRAG","I104",1
"253",212022163,1999,5,0,-1,"A",2,0,"BRAG","S110",1
"254",212022163,2000,7,0,-1,"A",2,0,"BRAG","S110",1
"255",212022168,1999,5,0,-1,"A",0,0,"BRAG","S112",1
"256",212022168,1999,6,0,-1,"A",0,3,"BRAG","S112",1
"257",212022180,1999,5,0,-1,"A",3,0,"BRAG","S114",1
"258",212022194,1999,5,0,-1,"A",0,3,"BRAG","S114",1
"259",212022197,1999,5,0,-1,"A",3,0,"BRAG","S114",1
"260",212078701,1997,6,0,-1,"A",2,0,"HOLL","HOLL",1
"261",212078702,1997,6,0,-1,"A",0,4,"HOLL","HOLL",1
"262",212078702,1998,5,0,-1,"A",0,3,"HOLL","HOLL",1
"263",212078702,1999,5,0,-1,"A",0,1,"HOLL","HOLL",1
"264",212078702,2002,6,0,-1,"A",0,3,"HOLL","HOLL",1
"265",212078703,1997,7,1997,0,"J",0,0,"HOLL","HOLL",1
"266",212078706,1997,7,0,-1,"A",1,0,"HOLL","HOLL",1
"267",212078706,1998,6,0,-1,"A",2,0,"HOLL","HOLL",1
"268",212078712,1997,7,0,-1,"A",0,0,"HOLL","HOLL",1
"269",212078715,1997,7,0,-1,"A",0,0,"HOLL","HOLL",1
"270",212078717,1997,8,0,-1,"A",0,0,"HOLL","HOLL",1
"271",212085226,1997,6,0,-1,"A",3,0,"BMNC","BMNC",1
"272",212085226,1997,7,0,-1,"A",3,0,"BMNC","BMNC",1
"273",212085313,2000,6,0,-1,"A",3,0,"BMNC","BMNC",1
"274",212085313,2000,7,0,-1,"A",3,0,"BMNC","BMNC",1
"275",212085439,1998,6,0,-1,"A",0,2,"BMNC","BMNC",1
"276",212085441,1998,6,0,-1,"A",2,0,"BMNC","BMNC",1
"277",212085443,1998,6,0,-1,"A",3,NA,"BMNC","BMNC",1
"278",212085446,1998,6,0,-1,"A",3,0,"BMNC","BMNC",1
"279",212085446,1999,6,0,-1,"A",2,0,"BMNC","BMNC",1
"280",212085472,1999,6,0,-1,"A",0,2,"BMNC","BMNC",1
"281",212085472,1999,6,0,-1,"A",0,4,"BMNC","BMNC",1
"282",212085472,1999,7,0,-1,"A",0,4,"BMNC","BMNC",1
"283",212085481,1999,7,0,-1,"A",3,0,"BMNC","BMNC",1
"284",212085492,1999,7,0,-1,"A",1,0,"BMNC","BMNC",1
"285",212085494,1999,7,0,-1,"A",0,4,"BMNC","BMNC",1
"286",212085497,1999,7,0,-1,"A",3,0,"BMNC","BMNC",1
"287",212085577,2001,7,0,-1,"A",3,0,"BMNC","BMNC",1
"288",212085577,2002,7,0,-1,"A",2,NA,"BMNC","BMNC",1
"289",212085584,2001,7,2001,0,"J",0,0,"BMNC","BMNC",1
"290",212085720,2002,7,0,-1,"A",2,NA,"BMNC","BMNC",1
"291",212085811,2003,6,0,-1,"A",3,0,"BMNC","BMNC",1
"292",212085871,2004,7,0,-1,"A",3,0,"BMNC","BMNC",1
"293",212085871,2005,6,0,-1,"A",3,0,"BMNC","BMNC",1
"294",212085939,2005,6,0,-1,"A",3,0,"BMNC","BMNC",1
"295",212086102,2005,7,2005,0,"J",0,0,"BMNC","BMNC",1
"296",212086172,2006,6,0,-1,"A",0,4,"BMNC","BMNC",1
"297",212086172,2006,7,0,-1,"A",0,4,"BMNC","BMNC",1
"298",212086175,2006,6,0,-1,"A",3,0,"BMNC","BMNC",1
"299",212086178,2006,6,0,-1,"A",2,0,"BMNC","BMNC",1
"300",212086178,2006,7,0,-1,"A",3,0,"BMNC","BMNC",1
"301",214005629,1998,6,0,-1,"A",0,2,"JEFF","AR16",1
"302",214005704,1998,7,0,-1,"A",3,0,"JEFF","AR27",1
"303",214005704,1999,6,0,-1,"A",1,0,"JEFF","AR27",1
"304",214005704,1999,7,0,-1,"A",3,0,"JEFF","AR27",1
"305",214005853,2000,8,2000,0,"J",0,0,"KNOX","CEDA",1
"306",214005861,2001,6,0,-1,"A",3,0,"KNOX","MCSP",1
"307",214005867,2001,6,0,-1,"A",2,0,"KNOX","CEDA",1
"308",214005889,2001,7,0,-1,"A",3,0,"KNOX","CEDA",1
"309",214005892,2001,7,0,-1,"A",0,0,"KNOX","OHRI",1
"310",214005896,2001,7,0,-1,"A",1,0,"KNOX","DULA",1
"311",214013230,1998,5,0,-1,"A",1,0,"HEBR","CLHI",1
"312",214013230,1998,6,0,-1,"A",NA,NA,"HEBR","CLHI",1
"313",214013260,1998,7,0,-1,"A",0,3,"HEBR","CLHI",1
"314",214013260,1999,6,0,-1,"A",0,3,"HEBR","CLHI",1
"315",214013260,1999,7,0,-1,"A",0,4,"HEBR","CLHI",1
"316",214013260,2000,7,0,-1,"A",0,4,"HEBR","CLHI",1
"317",214013264,1998,7,1998,0,"J",0,0,"HEBR","CLHI",1
"318",214013265,1998,7,0,-1,"A",0,0,"HEBR","CLHI",1
"319",214013270,1998,7,1998,0,"J",0,0,"HEBR","CLHI",1
"320",214013274,1998,8,0,-1,"A",0,4,"HEBR","CLHI",1
"321",214013802,1999,6,0,-1,"A",2,0,"HEBR","CLHI",1
"322",214013806,1999,6,0,-1,"A",0,1,"HEBR","CLHI",1
"323",214013806,1999,6,0,-1,"A",0,3,"HEBR","CLHI",1
"324",214013846,1999,7,0,-1,"A",3,0,"HEBR","CLHI",1
"325",214013853,1999,7,0,-1,"A",3,0,"HEBR","CLHI",1
"326",214013853,2001,7,0,-1,"A",3,0,"HEBR","CLHI",1
"327",214013861,1999,7,0,-1,"A",0,0,"HEBR","CLHI",1
"328",216002059,1998,5,0,-1,"A",0,2,"HOLL","HOLL",1
"329",216002062,1998,6,0,-1,"A",0,4,"HOLL","HOLL",1
"330",216002079,1998,7,0,-1,"A",0,0,"HOLL","HOLL",1
